265,200844.305,8162328.206,1565.027,,,,,,,,,
266,200838.152,8162328.67,1564.959,,,,,,,,,
267,200838.167,8162327.712,1564.968,,,,,,,,,
268,200844.306,8162290.664,1565.904,,,,,,,,,
269,200838.142,8162290.961,1565.648,,,,,,,,,
270,200831.951,8162290.804,1565.739,,,,,,,,,
271,200825.756,8162290.874,1565.756,,,,,,,,,
272,200825.765,8162328.642,1564.888,,,,,,,,,
273,200825.746,8162327.594,1564.911,,,,,,,,,
274,200831.946,8162327.497,1564.846,,,,,,,,,
275,200831.935,8162328.32,1564.826,,,,,,,,,
276,200831.941,8162365.856,1565.017,,,,,,,,,
277,200831.953,8162365.231,1565.137,,,,,,,,,
278,200825.762,8162366.01,1564.497,,,,,,,,,
279,200825.78,8162365.337,1564.581,,,,,,,,,
280,200831.942,8162402.567,1564.398,,,,,,,,,
281,200831.967,8162403.301,1564.448,,,,,,,,,
282,200826.001,8162403.581,1564.36,,,,,,,,,
283,200825.765,8162403.066,1564.525,,,,,,,,,
284,200825.739,8162440.505,1564.529,,,,,,,,,
285,200825.758,8162441.129,1564.841,,,,,,,,,
286,200831.855,8162440.326,1564.89,,,,,,,,,
287,200832.011,8162440.842,1565.132,,,,,,,,,
288,200831.96,8162477.676,1564.935,,,,,,,,,
289,200831.944,8162478.41,1564.976,,,,,,,,,
290,200825.808,8162478.823,1564.758,,,,,,,,,
291,200825.777,8162478.035,1564.798,,,,,,,,,
292,200825.753,8162515.591,1564.646,,,,,,,,,
293,200825.785,8162516.219,1564.509,,,,,,,,,
294,200831.908,8162515.399,1565.012,,,,,,,,,
295,200831.958,8162516.01,1564.702,,,,,,,,,
296,200831.898,8162552.756,1564.112,,,,,,,,,
297,200831.944,8162553.509,1564.125,,,,,,,,,
298,200825.863,8162553.879,1563.902,,,,,,,,,
299,200825.761,8162552.998,1563.918,,,,,,,,,
300,200831.638,8162590.676,1564.085,,,,,,,,,
301,200825.759,8162590.72,1564.168,,,,,,,,,
