id,X,Y,Z,rc,assigned,tracker_idx,row_side,Tracker_ID,NCU,GW,TCU,PS,NCU_ACCIONA,GRUPO,Tracker_Xref,Tracker_Yref,dx_ref,dy_ref,mesa,m_side,corner
138,200887.758,8162365.985,1566.701,1033.0,True,516.0,W,TR-04_1-035,5.0,1.0,35.0,04_1,MU-04_1-17,4.0,200893.9035,8162403.138,-6.145,-37.153,2,S,SW
139,200887.746,8162365.349,1566.58,1065.0,True,532.0,W,TR-04_1-051,5.0,1.0,51.0,04_1,MU-04_1-17,4.0,200893.9035,8162328.032,-6.157,37.317,1,N,NW
140,200893.925,8162327.471,1566.752,1064.0,True,532.0,E,TR-04_1-051,5.0,1.0,51.0,04_1,MU-04_1-17,4.0,200893.9035,8162328.032,0.022,-0.561,2,N,NE
141,200893.895,8162328.312,1566.758,1064.0,True,532.0,E,TR-04_1-051,5.0,1.0,51.0,04_1,MU-04_1-17,4.0,200893.9035,8162328.032,-0.008,0.28,1,S,SE
142,200887.765,8162328.573,1566.291,1065.0,True,532.0,W,TR-04_1-051,5.0,1.0,51.0,04_1,MU-04_1-17,4.0,200893.9035,8162328.032,-6.138,0.541,1,S,SW
143,200887.745,8162327.701,1566.297,1065.0,True,532.0,W,TR-04_1-051,5.0,1.0,51.0,04_1,MU-04_1-17,4.0,200893.9035,8162328.032,-6.158,-0.331,2,N,NW
144,200893.95,8162290.754,1566.761,1064.0,True,532.0,E,TR-04_1-051,5.0,1.0,51.0,04_1,MU-04_1-17,4.0,200893.9035,8162328.032,0.047,-37.278,2,S,SE
145,200887.751,8162290.901,1566.304,1065.0,True,532.0,W,TR-04_1-051,5.0,1.0,51.0,04_1,MU-04_1-17,4.0,200893.9035,8162328.032,-6.152,-37.131,2,S,SW
146,200881.564,8162290.737,1566.319,1062.0,True,531.0,E,TR-04_1-050,5.0,1.0,50.0,04_1,MU-04_1-17,4.0,200881.5075,8162328.032,0.057,-37.295,2,S,SE
147,200875.349,8162290.827,1566.262,1063.0,True,531.0,W,TR-04_1-050,5.0,1.0,50.0,04_1,MU-04_1-17,4.0,200881.5075,8162328.032,-6.159,-37.205,2,S,SW
148,200881.521,8162327.516,1566.212,1062.0,True,531.0,E,TR-04_1-050,5.0,1.0,50.0,04_1,MU-04_1-17,4.0,200881.5075,8162328.032,0.014,-0.516,2,N,NE
149,200881.536,8162328.206,1566.229,1062.0,True,531.0,E,TR-04_1-050,5.0,1.0,50.0,04_1,MU-04_1-17,4.0,200881.5075,8162328.032,0.028,0.174,1,S,SE
150,200875.349,8162327.577,1566.172,1063.0,True,531.0,W,TR-04_1-050,5.0,1.0,50.0,04_1,MU-04_1-17,4.0,200881.5075,8162328.032,-6.159,-0.455,2,N,NW
151,200875.39,8162328.419,1566.144,1063.0,True,531.0,W,TR-04_1-050,5.0,1.0,50.0,04_1,MU-04_1-17,4.0,200881.5075,8162328.032,-6.117,0.387,1,S,SW
152,200875.365,8162365.177,1566.058,1063.0,True,531.0,W,TR-04_1-050,5.0,1.0,50.0,04_1,MU-04_1-17,4.0,200881.5075,8162328.032,-6.143,37.145,1,N,NW
153,200875.401,8162366.009,1566.158,1031.0,True,515.0,W,TR-04_1-034,5.0,1.0,34.0,04_1,MU-04_1-17,4.0,200881.5075,8162403.138,-6.106,-37.129,2,S,SW
154,200881.588,8162365.86,1566.517,1030.0,True,515.0,E,TR-04_1-034,5.0,1.0,34.0,04_1,MU-04_1-17,4.0,200881.5075,8162403.138,0.08,-37.278,2,S,SE
155,200881.545,8162365.197,1566.565,1062.0,True,531.0,E,TR-04_1-050,5.0,1.0,50.0,04_1,MU-04_1-17,4.0,200881.5075,8162328.032,0.038,37.165,1,N,NE
156,200875.338,8162402.755,1566.797,1031.0,True,515.0,W,TR-04_1-034,5.0,1.0,34.0,04_1,MU-04_1-17,4.0,200881.5075,8162403.138,-6.17,-0.383,2,N,NW
157,200875.343,8162403.738,1566.785,1031.0,True,515.0,W,TR-04_1-034,5.0,1.0,34.0,04_1,MU-04_1-17,4.0,200881.5075,8162403.138,-6.165,0.6,1,S,SW
158,200881.495,8162402.678,1567.314,1030.0,True,515.0,E,TR-04_1-034,5.0,1.0,34.0,04_1,MU-04_1-17,4.0,200881.5075,8162403.138,-0.013,-0.46,2,N,NE
159,200881.537,8162403.366,1567.305,1030.0,True,515.0,E,TR-04_1-034,5.0,1.0,34.0,04_1,MU-04_1-17,4.0,200881.5075,8162403.138,0.03,0.228,1,S,SE
160,200875.368,8162440.463,1565.648,1031.0,True,515.0,W,TR-04_1-034,5.0,1.0,34.0,04_1,MU-04_1-17,4.0,200881.5075,8162403.138,-6.14,37.325,1,N,NW
161,200875.321,8162441.063,1565.884,1001.0,True,500.0,W,TR-04_1-019,5.0,1.0,19.0,04_1,MU-04_1-17,4.0,200881.5075,8162478.244,-6.187,-37.181,2,S,SW
162,200881.581,8162440.307,1566.034,1030.0,True,515.0,E,TR-04_1-034,5.0,1.0,34.0,04_1,MU-04_1-17,4.0,200881.5075,8162403.138,0.073,37.169,1,N,NE
163,200881.592,8162440.919,1566.244,1000.0,True,500.0,E,TR-04_1-019,5.0,1.0,19.0,04_1,MU-04_1-17,4.0,200881.5075,8162478.244,0.084,-37.325,2,S,SE
164,200881.556,8162477.749,1566.27,1000.0,True,500.0,E,TR-04_1-019,5.0,1.0,19.0,04_1,MU-04_1-17,4.0,200881.5075,8162478.244,0.049,-0.495,2,N,NE
165,200881.562,8162478.461,1566.249,1000.0,True,500.0,E,TR-04_1-019,5.0,1.0,19.0,04_1,MU-04_1-17,4.0,200881.5075,8162478.244,0.054,0.217,1,S,SE
166,200875.35,8162478.79,1566.303,1001.0,True,500.0,W,TR-04_1-019,5.0,1.0,19.0,04_1,MU-04_1-17,4.0,200881.5075,8162478.244,-6.158,0.546,1,S,SW
167,200875.343,8162477.797,1566.316,1001.0,True,500.0,W,TR-04_1-019,5.0,1.0,19.0,04_1,MU-04_1-17,4.0,200881.5075,8162478.244,-6.165,-0.447,2,N,NW
168,200881.534,8162515.411,1565.772,1000.0,True,500.0,E,TR-04_1-019,5.0,1.0,19.0,04_1,MU-04_1-17,4.0,200881.5075,8162478.244,0.027,37.167,1,N,NE
169,200875.37,8162515.513,1565.53,1001.0,True,500.0,W,TR-04_1-019,5.0,1.0,19.0,04_1,MU-04_1-17,4.0,200881.5075,8162478.244,-6.138,37.269,1,N,NW
170,200875.357,8162516.201,1565.405,,False,,?,,,,,,,,,,,,-1,?,?
171,200875.355,8162552.961,1565.736,,False,,?,,,,,,,,,,,,-1,?,?
172,200875.368,8162553.892,1565.749,,False,,?,,,,,,,,,,,,-1,?,?
173,200875.338,8162590.662,1565.84,,False,,?,,,,,,,,,,,,-1,?,?
174,200869.166,8162590.439,1565.362,980.0,True,490.0,E,TR-04_1-009,5.0,1.0,9.0,04_1,MU-04_1-17,3.0,200869.1115,8162553.35,0.054,37.089,1,N,NE
175,200862.916,8162590.617,1565.067,981.0,True,490.0,W,TR-04_1-009,5.0,1.0,9.0,04_1,MU-04_1-17,3.0,200869.1115,8162553.35,-6.196,37.267,1,N,NW
176,200862.901,8162552.915,1565.163,981.0,True,490.0,W,TR-04_1-009,5.0,1.0,9.0,04_1,MU-04_1-17,3.0,200869.1115,8162553.35,-6.21,-0.435,2,N,NW
177,200862.93,8162553.821,1565.174,981.0,True,490.0,W,TR-04_1-009,5.0,1.0,9.0,04_1,MU-04_1-17,3.0,200869.1115,8162553.35,-6.182,0.471,1,S,SW
178,200869.04,8162552.784,1565.517,980.0,True,490.0,E,TR-04_1-009,5.0,1.0,9.0,04_1,MU-04_1-17,3.0,200869.1115,8162553.35,-0.071,-0.566,2,N,NE
179,200869.117,8162553.482,1565.539,980.0,True,490.0,E,TR-04_1-009,5.0,1.0,9.0,04_1,MU-04_1-17,3.0,200869.1115,8162553.35,0.005,0.132,1,S,SE
180,200869.161,8162515.998,1565.084,980.0,True,490.0,E,TR-04_1-009,5.0,1.0,9.0,04_1,MU-04_1-17,3.0,200869.1115,8162553.35,0.049,-37.352,2,S,SE
181,200869.171,8162515.402,1565.552,998.0,True,499.0,E,TR-04_1-018,5.0,1.0,18.0,04_1,MU-04_1-17,3.0,200869.1115,8162478.244,0.06,37.158,1,N,NE
182,200862.994,8162516.173,1565.175,981.0,True,490.0,W,TR-04_1-009,5.0,1.0,9.0,04_1,MU-04_1-17,3.0,200869.1115,8162553.35,-6.117,-37.177,2,S,SW
183,200862.977,8162515.499,1565.744,999.0,True,499.0,W,TR-04_1-018,5.0,1.0,18.0,04_1,MU-04_1-17,3.0,200869.1115,8162478.244,-6.134,37.255,1,N,NW
184,200869.129,8162477.682,1566.185,998.0,True,499.0,E,TR-04_1-018,5.0,1.0,18.0,04_1,MU-04_1-17,3.0,200869.1115,8162478.244,0.017,-0.562,2,N,NE
185,200869.131,8162478.44,1566.198,998.0,True,499.0,E,TR-04_1-018,5.0,1.0,18.0,04_1,MU-04_1-17,3.0,200869.1115,8162478.244,0.019,0.196,1,S,SE
186,200862.965,8162478.706,1565.969,999.0,True,499.0,W,TR-04_1-018,5.0,1.0,18.0,04_1,MU-04_1-17,3.0,200869.1115,8162478.244,-6.147,0.462,1,S,SW
187,200862.943,8162477.83,1565.948,999.0,True,499.0,W,TR-04_1-018,5.0,1.0,18.0,04_1,MU-04_1-17,3.0,200869.1115,8162478.244,-6.168,-0.414,2,N,NW
188,200862.983,8162440.432,1565.727,1029.0,True,514.0,W,TR-04_1-033,5.0,1.0,33.0,04_1,MU-04_1-17,3.0,200869.1115,8162403.138,-6.128,37.294,1,N,NW
189,200862.98,8162441.034,1565.952,999.0,True,499.0,W,TR-04_1-018,5.0,1.0,18.0,04_1,MU-04_1-17,3.0,200869.1115,8162478.244,-6.131,-37.21,2,S,SW
190,200869.113,8162440.906,1565.795,998.0,True,499.0,E,TR-04_1-018,5.0,1.0,18.0,04_1,MU-04_1-17,3.0,200869.1115,8162478.244,0.002,-37.338,2,S,SE
191,200869.164,8162440.278,1565.535,1028.0,True,514.0,E,TR-04_1-033,5.0,1.0,33.0,04_1,MU-04_1-17,3.0,200869.1115,8162403.138,0.052,37.14,1,N,NE
192,200869.142,8162403.367,1566.363,1028.0,True,514.0,E,TR-04_1-033,5.0,1.0,33.0,04_1,MU-04_1-17,3.0,200869.1115,8162403.138,0.03,0.229,1,S,SE
193,200869.127,8162402.585,1566.375,1028.0,True,514.0,E,TR-04_1-033,5.0,1.0,33.0,04_1,MU-04_1-17,3.0,200869.1115,8162403.138,0.016,-0.553,2,N,NE
194,200862.978,8162403.616,1566.198,1029.0,True,514.0,W,TR-04_1-033,5.0,1.0,33.0,04_1,MU-04_1-17,3.0,200869.1115,8162403.138,-6.133,0.478,1,S,SW
195,200862.939,8162402.761,1566.176,1029.0,True,514.0,W,TR-04_1-033,5.0,1.0,33.0,04_1,MU-04_1-17,3.0,200869.1115,8162403.138,-6.172,-0.377,2,N,NW
196,200862.944,8162365.975,1565.648,1029.0,True,514.0,W,TR-04_1-033,5.0,1.0,33.0,04_1,MU-04_1-17,3.0,200869.1115,8162403.138,-6.168,-37.163,2,S,SW
197,200862.921,8162365.369,1565.612,1061.0,True,530.0,W,TR-04_1-049,5.0,1.0,49.0,04_1,MU-04_1-17,3.0,200869.1115,8162328.032,-6.19,37.337,1,N,NW
198,200869.001,8162365.309,1565.719,1060.0,True,530.0,E,TR-04_1-049,5.0,1.0,49.0,04_1,MU-04_1-17,3.0,200869.1115,8162328.032,-0.111,37.277,1,N,NE
199,200869.195,8162365.789,1565.943,1028.0,True,514.0,E,TR-04_1-033,5.0,1.0,33.0,04_1,MU-04_1-17,3.0,200869.1115,8162403.138,0.084,-37.349,2,S,SE
200,200869.152,8162328.283,1565.845,1060.0,True,530.0,E,TR-04_1-049,5.0,1.0,49.0,04_1,MU-04_1-17,3.0,200869.1115,8162328.032,0.041,0.251,1,S,SE
201,200869.15,8162327.614,1565.839,1060.0,True,530.0,E,TR-04_1-049,5.0,1.0,49.0,04_1,MU-04_1-17,3.0,200869.1115,8162328.032,0.038,-0.418,2,N,NE
202,200862.901,8162328.585,1565.475,1061.0,True,530.0,W,TR-04_1-049,5.0,1.0,49.0,04_1,MU-04_1-17,3.0,200869.1115,8162328.032,-6.21,0.553,1,S,SW
203,200862.907,8162327.691,1565.511,1061.0,True,530.0,W,TR-04_1-049,5.0,1.0,49.0,04_1,MU-04_1-17,3.0,200869.1115,8162328.032,-6.204,-0.341,2,N,NW
204,200869.134,8162290.888,1565.905,1060.0,True,530.0,E,TR-04_1-049,5.0,1.0,49.0,04_1,MU-04_1-17,3.0,200869.1115,8162328.032,0.022,-37.144,2,S,SE
205,200862.952,8162290.911,1566.052,1061.0,True,530.0,W,TR-04_1-049,5.0,1.0,49.0,04_1,MU-04_1-17,3.0,200869.1115,8162328.032,-6.16,-37.121,2,S,SW
206,200856.742,8162290.715,1566.002,1058.0,True,529.0,E,TR-04_1-048,5.0,1.0,48.0,04_1,MU-04_1-17,3.0,200856.7155,8162328.032,0.027,-37.317,2,S,SE
207,200850.511,8162290.86,1565.968,1059.0,True,529.0,W,TR-04_1-048,5.0,1.0,48.0,04_1,MU-04_1-17,3.0,200856.7155,8162328.032,-6.204,-37.172,2,S,SW
208,200850.499,8162328.559,1565.404,1059.0,True,529.0,W,TR-04_1-048,5.0,1.0,48.0,04_1,MU-04_1-17,3.0,200856.7155,8162328.032,-6.216,0.527,1,S,SW
209,200850.526,8162327.59,1565.426,1059.0,True,529.0,W,TR-04_1-048,5.0,1.0,48.0,04_1,MU-04_1-17,3.0,200856.7155,8162328.032,-6.189,-0.442,2,N,NW
210,200856.725,8162327.491,1565.338,1058.0,True,529.0,E,TR-04_1-048,5.0,1.0,48.0,04_1,MU-04_1-17,3.0,200856.7155,8162328.032,0.01,-0.541,2,N,NE
211,200856.758,8162328.221,1565.335,1058.0,True,529.0,E,TR-04_1-048,5.0,1.0,48.0,04_1,MU-04_1-17,3.0,200856.7155,8162328.032,0.043,0.189,1,S,SE
212,200856.344,8162365.347,1565.144,1058.0,True,529.0,E,TR-04_1-048,5.0,1.0,48.0,04_1,MU-04_1-17,3.0,200856.7155,8162328.032,-0.371,37.315,1,N,NE
213,200856.802,8162365.815,1565.377,1026.0,True,513.0,E,TR-04_1-032,5.0,1.0,32.0,04_1,MU-04_1-17,3.0,200856.7155,8162403.138,0.087,-37.323,2,S,SE
214,200850.704,8162365.51,1565.471,1059.0,True,529.0,W,TR-04_1-048,5.0,1.0,48.0,04_1,MU-04_1-17,3.0,200856.7155,8162328.032,-6.011,37.478,1,N,NW
215,200850.511,8162366.002,1565.505,1027.0,True,513.0,W,TR-04_1-032,5.0,1.0,32.0,04_1,MU-04_1-17,3.0,200856.7155,8162403.138,-6.204,-37.136,2,S,SW
216,200850.53,8162402.78,1565.834,1027.0,True,513.0,W,TR-04_1-032,5.0,1.0,32.0,04_1,MU-04_1-17,3.0,200856.7155,8162403.138,-6.185,-0.358,2,N,NW
217,200850.55,8162403.555,1565.875,1027.0,True,513.0,W,TR-04_1-032,5.0,1.0,32.0,04_1,MU-04_1-17,3.0,200856.7155,8162403.138,-6.166,0.417,1,S,SW
218,200856.654,8162403.292,1566.221,1026.0,True,513.0,E,TR-04_1-032,5.0,1.0,32.0,04_1,MU-04_1-17,3.0,200856.7155,8162403.138,-0.061,0.154,1,S,SE
219,200856.745,8162402.641,1566.155,1026.0,True,513.0,E,TR-04_1-032,5.0,1.0,32.0,04_1,MU-04_1-17,3.0,200856.7155,8162403.138,0.03,-0.497,2,N,NE
220,200850.501,8162440.466,1565.428,1027.0,True,513.0,W,TR-04_1-032,5.0,1.0,32.0,04_1,MU-04_1-17,3.0,200856.7155,8162403.138,-6.215,37.328,1,N,NW
221,200850.548,8162441.084,1565.731,997.0,True,498.0,W,TR-04_1-017,5.0,1.0,17.0,04_1,MU-04_1-17,3.0,200856.7155,8162478.244,-6.167,-37.16,2,S,SW
222,200856.799,8162440.317,1565.482,1026.0,True,513.0,E,TR-04_1-032,5.0,1.0,32.0,04_1,MU-04_1-17,3.0,200856.7155,8162403.138,0.084,37.179,1,N,NE
223,200856.788,8162440.926,1565.753,996.0,True,498.0,E,TR-04_1-017,5.0,1.0,17.0,04_1,MU-04_1-17,3.0,200856.7155,8162478.244,0.073,-37.318,2,S,SE
224,200856.715,8162477.745,1565.801,996.0,True,498.0,E,TR-04_1-017,5.0,1.0,17.0,04_1,MU-04_1-17,3.0,200856.7155,8162478.244,-0.0,-0.499,2,N,NE
225,200856.752,8162478.418,1565.82,996.0,True,498.0,E,TR-04_1-017,5.0,1.0,17.0,04_1,MU-04_1-17,3.0,200856.7155,8162478.244,0.037,0.174,1,S,SE
226,200850.564,8162477.798,1565.694,997.0,True,498.0,W,TR-04_1-017,5.0,1.0,17.0,04_1,MU-04_1-17,3.0,200856.7155,8162478.244,-6.151,-0.446,2,N,NW
227,200850.554,8162478.82,1565.691,997.0,True,498.0,W,TR-04_1-017,5.0,1.0,17.0,04_1,MU-04_1-17,3.0,200856.7155,8162478.244,-6.161,0.576,1,S,SW
228,200850.565,8162515.521,1565.573,997.0,True,498.0,W,TR-04_1-017,5.0,1.0,17.0,04_1,MU-04_1-17,3.0,200856.7155,8162478.244,-6.15,37.277,1,N,NW
229,200850.566,8162516.208,1565.033,979.0,True,489.0,W,TR-04_1-008,5.0,1.0,8.0,04_1,MU-04_1-17,3.0,200856.7155,8162553.35,-6.149,-37.142,2,S,SW
230,200856.79,8162516.012,1565.168,978.0,True,489.0,E,TR-04_1-008,5.0,1.0,8.0,04_1,MU-04_1-17,3.0,200856.7155,8162553.35,0.075,-37.338,2,S,SE
231,200856.759,8162515.395,1565.564,996.0,True,498.0,E,TR-04_1-017,5.0,1.0,17.0,04_1,MU-04_1-17,3.0,200856.7155,8162478.244,0.043,37.151,1,N,NE
232,200856.709,8162552.834,1565.089,978.0,True,489.0,E,TR-04_1-008,5.0,1.0,8.0,04_1,MU-04_1-17,3.0,200856.7155,8162553.35,-0.006,-0.516,2,N,NE
233,200856.731,8162553.541,1565.094,978.0,True,489.0,E,TR-04_1-008,5.0,1.0,8.0,04_1,MU-04_1-17,3.0,200856.7155,8162553.35,0.016,0.191,1,S,SE
234,200850.75,8162553.756,1564.765,979.0,True,489.0,W,TR-04_1-008,5.0,1.0,8.0,04_1,MU-04_1-17,3.0,200856.7155,8162553.35,-5.965,0.406,1,S,SW
235,200850.544,8162552.947,1564.823,979.0,True,489.0,W,TR-04_1-008,5.0,1.0,8.0,04_1,MU-04_1-17,3.0,200856.7155,8162553.35,-6.171,-0.403,2,N,NW
236,200856.753,8162590.53,1564.588,978.0,True,489.0,E,TR-04_1-008,5.0,1.0,8.0,04_1,MU-04_1-17,3.0,200856.7155,8162553.35,0.038,37.18,1,N,NE
237,200850.603,8162590.677,1564.314,979.0,True,489.0,W,TR-04_1-008,5.0,1.0,8.0,04_1,MU-04_1-17,3.0,200856.7155,8162553.35,-6.112,37.327,1,N,NW
238,200844.425,8162590.591,1564.422,976.0,True,488.0,E,TR-04_1-007,5.0,1.0,7.0,04_1,MU-04_1-17,3.0,200844.3195,8162553.35,0.105,37.241,1,N,NE
239,200838.131,8162590.7,1564.483,977.0,True,488.0,W,TR-04_1-007,5.0,1.0,7.0,04_1,MU-04_1-17,3.0,200844.3195,8162553.35,-6.189,37.35,1,N,NW
240,200838.337,8162553.833,1564.409,977.0,True,488.0,W,TR-04_1-007,5.0,1.0,7.0,04_1,MU-04_1-17,3.0,200844.3195,8162553.35,-5.983,0.483,1,S,SW
241,200838.148,8162553.121,1564.537,977.0,True,488.0,W,TR-04_1-007,5.0,1.0,7.0,04_1,MU-04_1-17,3.0,200844.3195,8162553.35,-6.172,-0.229,2,N,NW
242,200844.312,8162553.62,1564.591,976.0,True,488.0,E,TR-04_1-007,5.0,1.0,7.0,04_1,MU-04_1-17,3.0,200844.3195,8162553.35,-0.008,0.27,1,S,SE
243,200844.294,8162552.888,1564.6,976.0,True,488.0,E,TR-04_1-007,5.0,1.0,7.0,04_1,MU-04_1-17,3.0,200844.3195,8162553.35,-0.026,-0.462,2,N,NE
244,200838.166,8162516.231,1564.752,977.0,True,488.0,W,TR-04_1-007,5.0,1.0,7.0,04_1,MU-04_1-17,3.0,200844.3195,8162553.35,-6.154,-37.119,2,S,SW
245,200838.167,8162515.566,1564.997,995.0,True,497.0,W,TR-04_1-016,5.0,1.0,16.0,04_1,MU-04_1-17,3.0,200844.3195,8162478.244,-6.153,37.322,1,N,NW
246,200844.362,8162516.102,1564.937,976.0,True,488.0,E,TR-04_1-007,5.0,1.0,7.0,04_1,MU-04_1-17,3.0,200844.3195,8162553.35,0.042,-37.248,2,S,SE
247,200844.382,8162515.436,1565.089,994.0,True,497.0,E,TR-04_1-016,5.0,1.0,16.0,04_1,MU-04_1-17,3.0,200844.3195,8162478.244,0.062,37.192,1,N,NE
248,200844.341,8162478.57,1565.361,994.0,True,497.0,E,TR-04_1-016,5.0,1.0,16.0,04_1,MU-04_1-17,3.0,200844.3195,8162478.244,0.021,0.326,1,S,SE
249,200844.337,8162477.715,1565.36,994.0,True,497.0,E,TR-04_1-016,5.0,1.0,16.0,04_1,MU-04_1-17,3.0,200844.3195,8162478.244,0.017,-0.529,2,N,NE
250,200838.172,8162478.857,1565.225,995.0,True,497.0,W,TR-04_1-016,5.0,1.0,16.0,04_1,MU-04_1-17,3.0,200844.3195,8162478.244,-6.148,0.613,1,S,SW
251,200838.163,8162477.816,1565.222,995.0,True,497.0,W,TR-04_1-016,5.0,1.0,16.0,04_1,MU-04_1-17,3.0,200844.3195,8162478.244,-6.157,-0.428,2,N,NW
252,200838.163,8162441.093,1565.328,995.0,True,497.0,W,TR-04_1-016,5.0,1.0,16.0,04_1,MU-04_1-17,3.0,200844.3195,8162478.244,-6.157,-37.151,2,S,SW
253,200838.163,8162440.34,1565.044,1025.0,True,512.0,W,TR-04_1-031,5.0,1.0,31.0,04_1,MU-04_1-17,3.0,200844.3195,8162403.138,-6.157,37.202,1,N,NW
254,200844.372,8162440.98,1565.371,994.0,True,497.0,E,TR-04_1-016,5.0,1.0,16.0,04_1,MU-04_1-17,3.0,200844.3195,8162478.244,0.052,-37.264,2,S,SE
255,200844.328,8162440.338,1565.108,1024.0,True,512.0,E,TR-04_1-031,5.0,1.0,31.0,04_1,MU-04_1-17,3.0,200844.3195,8162403.138,0.008,37.2,1,N,NE
256,200844.31,8162403.394,1565.122,1024.0,True,512.0,E,TR-04_1-031,5.0,1.0,31.0,04_1,MU-04_1-17,3.0,200844.3195,8162403.138,-0.01,0.256,1,S,SE
257,200844.292,8162402.635,1565.118,1024.0,True,512.0,E,TR-04_1-031,5.0,1.0,31.0,04_1,MU-04_1-17,3.0,200844.3195,8162403.138,-0.028,-0.503,2,N,NE
258,200838.209,8162403.635,1564.58,1025.0,True,512.0,W,TR-04_1-031,5.0,1.0,31.0,04_1,MU-04_1-17,3.0,200844.3195,8162403.138,-6.111,0.497,1,S,SW
259,200838.175,8162402.569,1564.579,1025.0,True,512.0,W,TR-04_1-031,5.0,1.0,31.0,04_1,MU-04_1-17,3.0,200844.3195,8162403.138,-6.145,-0.569,2,N,NW
260,200838.108,8162365.433,1565.339,1057.0,True,528.0,W,TR-04_1-047,5.0,1.0,47.0,04_1,MU-04_1-17,3.0,200844.3195,8162328.032,-6.212,37.401,1,N,NW
261,200838.143,8162365.891,1565.058,1025.0,True,512.0,W,TR-04_1-031,5.0,1.0,31.0,04_1,MU-04_1-17,3.0,200844.3195,8162403.138,-6.177,-37.247,2,S,SW
262,200844.279,8162365.776,1565.223,1024.0,True,512.0,E,TR-04_1-031,5.0,1.0,31.0,04_1,MU-04_1-17,3.0,200844.3195,8162403.138,-0.041,-37.362,2,S,SE
263,200844.312,8162365.143,1565.385,1056.0,True,528.0,E,TR-04_1-047,5.0,1.0,47.0,04_1,MU-04_1-17,3.0,200844.3195,8162328.032,-0.008,37.111,1,N,NE
264,200844.201,8162327.462,1564.979,1056.0,True,528.0,E,TR-04_1-047,5.0,1.0,47.0,04_1,MU-04_1-17,3.0,200844.3195,8162328.032,-0.119,-0.57,2,N,NE
265,200844.305,8162328.206,1565.027,1056.0,True,528.0,E,TR-04_1-047,5.0,1.0,47.0,04_1,MU-04_1-17,3.0,200844.3195,8162328.032,-0.015,0.174,1,S,SE
266,200838.152,8162328.67,1564.959,1057.0,True,528.0,W,TR-04_1-047,5.0,1.0,47.0,04_1,MU-04_1-17,3.0,200844.3195,8162328.032,-6.168,0.638,1,S,SW
267,200838.167,8162327.712,1564.968,1057.0,True,528.0,W,TR-04_1-047,5.0,1.0,47.0,04_1,MU-04_1-17,3.0,200844.3195,8162328.032,-6.153,-0.32,2,N,NW
268,200844.306,8162290.664,1565.904,1056.0,True,528.0,E,TR-04_1-047,5.0,1.0,47.0,04_1,MU-04_1-17,3.0,200844.3195,8162328.032,-0.014,-37.368,2,S,SE
269,200838.142,8162290.961,1565.648,1057.0,True,528.0,W,TR-04_1-047,5.0,1.0,47.0,04_1,MU-04_1-17,3.0,200844.3195,8162328.032,-6.178,-37.071,2,S,SW
270,200831.951,8162290.804,1565.739,1054.0,True,527.0,E,TR-04_1-046,5.0,1.0,46.0,04_1,MU-04_1-17,2.0,200831.9235,8162328.032,0.027,-37.228,2,S,SE
271,200825.756,8162290.874,1565.756,1055.0,True,527.0,W,TR-04_1-046,5.0,1.0,46.0,04_1,MU-04_1-17,2.0,200831.9235,8162328.032,-6.168,-37.158,2,S,SW
272,200825.765,8162328.642,1564.888,1055.0,True,527.0,W,TR-04_1-046,5.0,1.0,46.0,04_1,MU-04_1-17,2.0,200831.9235,8162328.032,-6.158,0.61,1,S,SW
273,200825.746,8162327.594,1564.911,1055.0,True,527.0,W,TR-04_1-046,5.0,1.0,46.0,04_1,MU-04_1-17,2.0,200831.9235,8162328.032,-6.177,-0.438,2,N,NW
274,200831.946,8162327.497,1564.846,1054.0,True,527.0,E,TR-04_1-046,5.0,1.0,46.0,04_1,MU-04_1-17,2.0,200831.9235,8162328.032,0.022,-0.535,2,N,NE
275,200831.935,8162328.32,1564.826,1054.0,True,527.0,E,TR-04_1-046,5.0,1.0,46.0,04_1,MU-04_1-17,2.0,200831.9235,8162328.032,0.011,0.288,1,S,SE
276,200831.941,8162365.856,1565.017,1022.0,True,511.0,E,TR-04_1-030,5.0,1.0,30.0,04_1,MU-04_1-17,2.0,200831.9235,8162403.138,0.017,-37.282,2,S,SE
277,200831.953,8162365.231,1565.137,1054.0,True,527.0,E,TR-04_1-046,5.0,1.0,46.0,04_1,MU-04_1-17,2.0,200831.9235,8162328.032,0.03,37.199,1,N,NE
278,200825.762,8162366.01,1564.497,1023.0,True,511.0,W,TR-04_1-030,5.0,1.0,30.0,04_1,MU-04_1-17,2.0,200831.9235,8162403.138,-6.162,-37.128,2,S,SW
279,200825.78,8162365.337,1564.581,1055.0,True,527.0,W,TR-04_1-046,5.0,1.0,46.0,04_1,MU-04_1-17,2.0,200831.9235,8162328.032,-6.144,37.305,1,N,NW
280,200831.942,8162402.567,1564.398,1022.0,True,511.0,E,TR-04_1-030,5.0,1.0,30.0,04_1,MU-04_1-17,2.0,200831.9235,8162403.138,0.019,-0.571,2,N,NE
281,200831.967,8162403.301,1564.448,1022.0,True,511.0,E,TR-04_1-030,5.0,1.0,30.0,04_1,MU-04_1-17,2.0,200831.9235,8162403.138,0.043,0.163,1,S,SE
282,200826.001,8162403.581,1564.36,1023.0,True,511.0,W,TR-04_1-030,5.0,1.0,30.0,04_1,MU-04_1-17,2.0,200831.9235,8162403.138,-5.923,0.443,1,S,SW
